Subject,Category,ID,Question,Option1,Option2,Option3,Option4,Answer,KnowledgeTag,Explanation,KeywordTag
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,基因改造食品之標示，下列敘述何者正確？,調味料用油品，如麻油、胡麻油等，無須標示,產品中添加少於2%的基因改造黃豆，無需標示,我國基因改造食品原料之非故意攙雜率是3%,食品添加物含基因改造原料時，無須標示,1,法規常識,純的麻油或胡麻油因為已經加工過了，裡面沒有基改成分，所以不用特別標。,基改標示
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,購買包裝食品時，應注意過敏原標示，請問下列何者屬之？,殺菌劑過氧化氫,防腐劑己二烯酸,食用色素,蝦、蟹、芒果、花生、牛奶、蛋及其製品,4,食品安全,蝦子、螃蟹、牛奶和蛋都是容易過敏的東西，買給小朋友吃要特別注意。,過敏食物
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,下列產品何者無須標示過敏原資訊？,花生糖,起司,蘋果汁,優格,3,食品安全,雖然很多東西都要標，但「麻油」這種經過高度加工的油，通常不用特別標過敏原。,過敏原
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,工業上使用的化學物質可添加於食品嗎？,只要屬於衛生福利部公告準用的食品添加物品目，則可依規定添加於食品中,視其安全性認定是否可添加於食品中,不得作食品添加物用,可任意添加於食品中,3,化學管理,工業用的東西絕對不能加進食物裡！只能用政府說可以的「食品級」添加物。,食安禁令
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 02：食品安全衛生相關法規,,餐飲業者如因衛生不良，違反食品良好衛生規範準則，經命其限期改正，屆期不改正，依違反食安法可處多少罰鍰？,6~100萬元,"6~1,500萬元","6~5,000萬元",6萬~2億元,4,法規常識,如果被政府說不衛生又不改，會被罰 6 萬元以上到 2 億元以下的錢，非常嚴重喔！,罰則常識
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列全穀雜糧類，何者熱量最高？,五穀米飯1碗(約160公克),玉米1根(可食部分約130公克),粥1碗(約250公克),中型芋頭1/2個(約140公克),1,營養常識,一碗五穀飯的熱量比一根玉米或一碗稀飯還高，想減肥的人要控制分量。,熱量計算
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列何者屬於「豆、魚、蛋、肉」類？,四季豆,蛋黃醬,腰果,牡蠣,4,營養常識,牡蠣屬於魚貝類，也就是我們攝取蛋白質的主要來源之一喔。,食物分類
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列健康飲食的觀念，何者正確？,不吃早餐可以減少熱量攝取，是減肥成功的好方法,全穀可提供豐富的維生素、礦物質及膳食纖維等，每日三餐應以其為主食,牛奶營養豐富，鈣質含量尤其高，應鼓勵孩童將牛奶當水喝，對成長有利,對於愛吃水果的女性，若當日水果吃得較多，則應將蔬菜減量，對健康就不影響,2,營養常識,每天三餐都要吃一點糙米或燕麥（全穀），這比白米飯更營養、更健康。,健康觀念
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,研究顯示，與罹患癌症最相關的飲食因子為,每日蔬、果攝取份量不足,每日「豆、魚、蛋、肉」類攝取份量不足,常常不吃早餐，卻有吃宵夜的習慣,反式脂肪酸攝食量超過建議量,1,健康常識,青菜水果吃太少是生病的大原因。每天都要記得吃足夠的蔬果。,防癌飲食
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列何者是「鐵質」最豐富的來源？,雞蛋1個,紅莧菜半碗(約3兩),牛肉1兩,葡萄8粒,3,營養常識,紅肉（像牛肉）裡面的鐵質很多，對女生的身體很有幫助。,補鐵食物
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,每天熱量攝取高於身體需求量的300大卡，約多少天後即可增加1公斤？,15天,20天,25天,35天,3,健康常識,每天多吃一小塊蛋糕，大約過 25 天，體重計上的數字就會多 1 公斤喔。,體重管理
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列飲食行為，何者是對多數人健康最大的威脅？,每天吃1個雞蛋(荷包蛋、滷蛋等),每天吃1次海鮮(蝦仁、花枝等),每天喝1杯拿鐵(咖啡加鮮奶),每天吃1個葡式蛋塔,4,營養常識,蛋塔裡面的油和糖非常多，每天吃一個會讓身體負擔太大，變得很胖。,飲食陷阱
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,"世界衛生組織(WHO)建議每人每天反式脂肪酸不可超過攝取熱量的1%。請問，以一位男性每天2,000大卡來看，其反式脂肪酸的上限為",5.2公克,3.6公克,2.8公克,2.2公克,4,營養常識,反式脂肪對心臟很壞。男生一天大約只能吃 2.2 克，也就是一點點而已。,脂肪限制
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列針對「高果糖玉米糖漿」與「蔗糖」的敘述，何者正確？,高果糖玉米糖漿甜度高、用量可以減少，對控制體重有利,蔗糖加熱後容易失去甜味,高果糖玉米糖漿容易讓人上癮、過度食用,過去研究顯示：二者對血糖升高、癌症誘發等的影響是一樣的,3,營養常識,這種人工糖漿吃起來甜甜的，但很容易讓人想一直喝，最後喝得太甜。,糖類常識
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,老年人若蛋白質攝取不足，容易形成「肌少症」。下列食物何者蛋白質含量最高？,養樂多1瓶,肉鬆1湯匙,雞蛋1個,冰淇淋1球,3,健康常識,老人家要多吃雞蛋或瘦肉，才會有力氣走路，不會讓肌肉縮小變沒力。,老人營養
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,100克的食品，下列何者所含膳食纖維最高？,番薯,冬粉,綠豆,麵線,3,營養常識,綠豆的纖維比番薯還多，多吃豆類可以幫忙腸胃蠕動，排便更順暢。,纖維來源
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,100克的食物，下列何者所含脂肪量最低？,蝦仁,雞腿肉,豬腱,牛腩,1,營養常識,蝦仁沒什麼油，是想減肥又想吃肉時最棒的低脂肪選擇。,低脂選擇
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,健康飲食建議至少應有多少量的全穀雜糧類，要來自全穀類？,1/5,1/4,1/3,1/2,3,營養常識,我們吃飯時，碗裡應該要有至少三分之一是糙米或雜糧才算健康。,全穀比例
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,每日飲食指南建議每天1.5-2杯奶，一杯的份量是指？,100cc,150cc,240cc,300cc,3,營養常識,一杯奶大約是 240cc，大約就是便利商店賣的小盒鮮奶的分量。,乳品份量
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,每日飲食指南建議每天3~5份蔬菜，一份是指多少量？,未煮的蔬菜50公克,未煮的蔬菜100公克,未煮的蔬菜150公克,未煮的蔬菜200公克,2,營養常識,一份蔬菜大約是 100 克。煮熟後大約是半碗到八分滿碗的量。,蔬菜份量
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,健康飲食建議的鹽量，每日不超過幾公克？,15公克,10公克,6公克,2公克,3,健康常識,我們一天只能吃 6 克鹽，大約就是一小茶匙的分量。吃太鹹血壓會變高。,減鹽目標
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列營養素，何者是人類最經濟的能量來源？,醣類,脂肪,蛋白質,維生素,1,營養常識,米飯、麵食（醣類）是我們身體最主要、也最便宜的力氣來源。,能量來源
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,健康體重是指身體質量指數在下列哪個範圍？,21.5~26.9,20.5~25.9,19.5~24.9,18.5~23.9,4,健康常識,BMI 指數在 18.5 到 24 之間最健康。太瘦或太胖對身體都不好。,BMI 標準
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,飲食指南中六大類食物的敘述何者正確？,玉米、栗子、荸齊屬蔬菜類,糙米、南瓜、山藥屬全穀雜糧類,紅豆、綠豆、花豆屬豆魚蛋肉類,瓜子、杏仁果、腰果屬全穀雜糧類,2,營養常識,糙米、南瓜和山藥都是全穀雜糧類。它們能給我們滿滿的活力。,食物分類
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,關於衛生福利部公告之素食飲食指標，下列建議何者正確？,多攝食瓜類食物，以獲取足夠的維生素B12,多攝食富含維生素C的蔬果，以改善鐵質吸收率,每天蔬菜應包含至少一份深色蔬菜、一份淺色蔬菜,全穀只須佔全穀雜糧類的1/4,2,營養常識,吃素的人要多吃水果補充維生素 C，這可以幫身體更好地吸收鐵質。,素食健康
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,關於衛生福利部公告之國民飲食指標，下列建議何者正確？,每日鈉的建議攝取量上限為6克,多葷少素,多粗食少精製,三餐應以國產白米為主食,3,營養常識,吃飯要選「粗」的，像糙米或全麥。少吃精緻的白米或白吐司比較好。,飲食準則
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,飽和脂肪的敘述，何者正確？,動物性肉類中以紅肉(例如牛肉、羊肉、豬肉)的飽和脂肪含量較低,攝取過多飽和脂肪易增加血栓、中風、心臟病等心血管疾病的風險,世界衛生組織建議應以飽和脂肪取代不飽和脂肪,於常溫下固態性油脂(例如豬油)其飽和脂肪含量較液態性油脂(例如大豆油及橄欖油)低,2,健康常識,吃太多肥肉（飽和脂肪）會讓血管塞住，增加中風或心臟病的危險。,飽和脂肪
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,反式脂肪的敘述，何者正確？,反式脂肪的來源是植物油，所以可以放心使用,反式脂肪會增加罹患心血管疾病的風險,反式脂肪常見於生鮮蔬果中,即使是天然的反式脂肪依然對健康有危害,2,健康常識,反式脂肪常在奶油、餅乾裡。吃多了會讓血管變壞，對心臟非常不好。,反式脂肪
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列哪一組午餐組合可提供較高的鈣質？,白飯(200g)+荷包蛋(50g)+芥藍菜(100g)+豆漿(240mL),糙米飯(200g)+五香豆干(80g)+高麗菜(100g)+豆漿(240mL),白飯(200g)+荷包蛋(50g)+高麗菜(100g)+鮮奶(240mL),糙米飯(200g)+五香豆干(80g)+芥藍菜(100g)+鮮奶(240 mL),4,營養常識,糙米飯配豆干、芥藍菜再加一杯牛奶，這是最強的補鈣組合喔。,補鈣午餐
[共同科目題庫] 食品安全衛生及營養相關職類,工作項目 03：營養及健康飲食,,下列何者組合較符合地中海飲食之原則,雜糧麵包佐橄欖油+烤鯖魚+腰果拌地瓜葉,地瓜稀飯+瓜仔肉+涼拌小黃瓜,蕎麥麵+炸蝦+溫泉蛋,玉米濃湯+菲力牛排+提拉米蘇,1,健康常識,吃全麥麵包、魚類跟橄欖油，這種吃法對心臟和頭腦都非常健康。,地中海食
